# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2024-01-22 02:32:46 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 1000 (Default)
#     num_paths = 6
#     save_single_paths = 0 (Default)
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 1000 (Default)
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/Projects/Julia/notebooks/Stan/Pathfinder/tmp/bernoulli_data_1.json
# init = 2 (Default)
# random
#   seed = 55176064
# output
#   file = /Users/rob/Projects/Julia/notebooks/Stan/Pathfinder/tmp/bernoulli_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/Projects/Julia/notebooks/Stan/Pathfinder/tmp/bernoulli_profile_1.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.9482, -8.11696, 0.211288
-0.436394, -7.64649, 0.351037
-0.496536, -7.71297, 0.387193
-1.47898, -8.56891, 0.170691
-1.63361, -8.92351, 0.56327
-0.542353, -7.75662, 0.40144
-0.496977, -7.70826, 0.385438
-0.536842, -7.74396, 0.272947
-0.532556, -7.74521, 0.398003
-0.659903, -7.85807, 0.247888
-0.631936, -7.83202, 0.252797
-0.900555, -8.13601, 0.475496
-0.524733, -7.73831, 0.39584
-0.84536, -8.0768, 0.466568
-0.482471, -7.69088, 0.290216
-0.440093, -7.65008, 0.312558
-0.427414, -7.63857, 0.33721
-0.493788, -7.70538, 0.384334
-1.25152, -8.51559, 0.523108
-0.719935, -7.94286, 0.443859
-0.436466, -7.64768, 0.352274
-2.01587, -8.99907, 0.143815
-1.3864, -8.4916, 0.176475
-1.06283, -8.21733, 0.200558
-0.46588, -7.67515, 0.297062
-2.71747, -9.53176, 0.118851
-0.57346, -7.77841, 0.264237
-0.730964, -7.92355, 0.236877
-0.727419, -7.95099, 0.445362
-1.62262, -8.91165, 0.56221
-0.42275, -7.63818, 0.332791
-7.13708, -12.3627, 0.0504298
-0.575309, -7.78015, 0.263832
-0.720795, -7.94395, 0.444062
-0.933835, -8.10471, 0.212694
-0.810804, -8.04002, 0.46072
-0.919446, -8.09203, 0.214174
-0.471515, -7.68029, 0.294681
-0.731902, -7.95543, 0.446176
-2.87326, -9.64365, 0.114419
-1.37764, -8.65207, 0.537489
-0.888678, -8.12322, 0.473614
-0.476852, -7.68612, 0.292156
-0.50912, -7.72084, 0.390014
-0.547876, -7.75386, 0.270302
-0.707658, -7.93245, 0.441906
-6.77079, -12.1164, 0.0540425
-0.537276, -7.75486, 0.400921
-0.43428, -7.64476, 0.349074
-0.56308, -7.77743, 0.407321
-1.17364, -8.4306, 0.51355
-1.28027, -8.54649, 0.526462
-0.430483, -7.64165, 0.344753
-0.698786, -7.92045, 0.439611
-0.521189, -7.72913, 0.277176
-1.07675, -8.32586, 0.501009
-0.427801, -7.63824, 0.334952
-0.66212, -7.88179, 0.431875
-0.464113, -7.67311, 0.298055
-0.510484, -7.71813, 0.280559
-1.11062, -8.36238, 0.505486
-0.448107, -7.65839, 0.361049
-0.650975, -7.87002, 0.429404
-0.47212, -7.68087, 0.294419
-0.443481, -7.6537, 0.309651
-1.34518, -8.45723, 0.179167
-2.40286, -9.77191, 0.62801
-0.430933, -7.64108, 0.343762
-0.428594, -7.64389, 0.318884
-0.897136, -8.07239, 0.216518
-0.428585, -7.63862, 0.337415
-0.769591, -7.99576, 0.45332
-0.451224, -7.66156, 0.363175
-1.31274, -8.43034, 0.18133
-0.565617, -7.77029, 0.266172
-0.577388, -7.78162, 0.26349
-0.431711, -7.64217, 0.345575
-0.899662, -8.07454, 0.216258
-2.15838, -9.49023, 0.608575
-0.799111, -8.02727, 0.458631
-0.437923, -7.64916, 0.353702
-0.58267, -7.79869, 0.412902
-0.431046, -7.6407, 0.323692
-0.531693, -7.74554, 0.398105
-2.60114, -9.44452, 0.122478
-1.15769, -8.29897, 0.192699
-0.57243, -7.77697, 0.264576
-0.516054, -7.733, 0.394125
-0.905291, -8.07953, 0.215658
-0.474794, -7.68537, 0.37594
-0.535558, -7.74955, 0.399332
-0.478305, -7.6897, 0.377884
-0.666748, -7.88651, 0.432851
-0.706543, -7.93128, 0.441684
-0.560653, -7.7664, 0.267124
-0.47449, -7.68578, 0.376126
-3.13422, -9.83147, 0.107479
-0.44887, -7.65956, 0.361853
-0.49279, -7.70393, 0.383772
-3.03371, -9.75737, 0.110146
-0.443838, -7.65369, 0.357578
-0.658984, -7.85743, 0.248005
-0.428326, -7.63846, 0.336607
-0.45417, -7.66467, 0.365118
-1.87556, -8.8804, 0.150478
-2.69332, -9.4987, 0.120207
-0.464224, -7.67829, 0.295588
-1.44318, -8.72373, 0.544627
-0.987678, -8.2297, 0.488605
-0.492657, -7.709, 0.385716
-1.86425, -8.88032, 0.150483
-1.0312, -8.27642, 0.49475
-1.56524, -8.63815, 0.1658
-0.555142, -7.76408, 0.267698
-0.423339, -7.63875, 0.328697
-0.451898, -7.66164, 0.304311
-0.783636, -8.01071, 0.455868
-0.453373, -7.66337, 0.303282
-0.823358, -8.00657, 0.22489
-0.440355, -7.65132, 0.311517
-0.525359, -7.73771, 0.395649
-1.11059, -8.25857, 0.196502
-1.7483, -9.04736, 0.574028
-5.63752, -11.449, 0.0654199
-0.496977, -7.70826, 0.385438
-1.06455, -8.21885, 0.200406
-0.761173, -7.98716, 0.45183
-0.664293, -7.86217, 0.247148
-0.443013, -7.65324, 0.309999
-0.429086, -7.63952, 0.326289
-1.02071, -8.26526, 0.493303
-0.629055, -7.8469, 0.424366
-0.480542, -7.69163, 0.378723
-0.428593, -7.63903, 0.339007
-0.493125, -7.70948, 0.385896
-0.717749, -7.91127, 0.23882
-0.669819, -7.8674, 0.246213
-1.03983, -8.28598, 0.495979
-0.811742, -7.99622, 0.226289
-0.952997, -8.12113, 0.210815
-0.712276, -7.90612, 0.23965
-0.530367, -7.73783, 0.274652
-1.73026, -9.02787, 0.572371
-0.487714, -7.70004, 0.38223
-1.4281, -8.70781, 0.543064
-2.00704, -8.99278, 0.144156
-0.881116, -8.11506, 0.472402
-4.56034, -10.7764, 0.0798446
-0.489372, -7.70564, 0.384434
-0.52045, -7.73387, 0.394409
-0.802615, -8.03109, 0.459261
-0.766089, -7.99213, 0.452694
-0.72539, -7.9485, 0.444904
-0.61093, -7.81276, 0.256674
-0.448436, -7.65837, 0.361037
-4.56034, -10.7764, 0.0798446
-1.121, -8.26739, 0.195658
-1.58182, -8.65324, 0.164768
-0.460164, -7.66969, 0.299791
-0.948827, -8.11789, 0.211183
-0.961571, -8.20157, 0.484786
-0.430833, -7.64626, 0.350789
-0.435055, -7.64542, 0.317084
-0.585962, -7.78945, 0.261703
-0.641437, -7.85995, 0.427242
-1.30541, -8.57381, 0.529378
-0.446891, -7.65715, 0.360177
-0.959918, -8.19976, 0.484537
-1.10359, -8.25071, 0.197262
-0.700866, -7.89586, 0.241331
-0.720376, -7.94333, 0.443946
-0.474835, -7.68418, 0.292979
-0.430126, -7.64015, 0.32481
-0.719524, -7.94292, 0.443871
-0.613919, -7.83077, 0.420688
-3.16954, -9.85661, 0.106594
-1.10639, -8.25461, 0.196884
-0.493586, -7.70995, 0.386073
-0.488892, -7.69991, 0.382175
-0.547173, -7.75665, 0.269579
-0.687066, -7.90797, 0.437174
-0.487468, -7.70369, 0.383677
-2.71865, -9.51719, 0.119446
-0.493526, -7.70603, 0.384586
-2.48, -9.85439, 0.633394
-4.10872, -10.5044, 0.0867627
-0.435561, -7.64592, 0.316538
-0.449433, -7.66084, 0.362702
-0.427481, -7.6429, 0.34666
-0.647124, -7.84892, 0.249573
-3.11245, -10.542, 0.67384
-2.33177, -9.68988, 0.622524
-0.78096, -7.96847, 0.230165
-0.952897, -8.12105, 0.210825
-0.612061, -7.8295, 0.420392
-1.03506, -8.28058, 0.495285
-1.02944, -8.18839, 0.20352
-0.443035, -7.65326, 0.309983
-0.49192, -7.69997, 0.286747
-0.660458, -7.88003, 0.43151
-0.700673, -7.89568, 0.241361
-7.13708, -12.3627, 0.0504298
-1.11609, -8.36829, 0.5062
-0.468639, -7.68251, 0.293697
-0.996067, -8.23816, 0.489734
-0.664694, -7.88491, 0.432522
-1.0468, -8.20322, 0.20199
-0.538775, -7.74469, 0.272747
-0.473452, -7.68216, 0.29385
-0.867421, -8.04586, 0.219791
-0.48371, -7.69688, 0.287894
-1.10518, -8.25388, 0.196954
-0.428181, -7.63821, 0.332058
-0.635155, -7.83581, 0.25206
-0.698555, -7.92036, 0.439592
-0.614778, -7.83137, 0.420827
-1.68578, -8.98842, 0.568977
-1.42525, -8.70309, 0.542598
-0.529223, -7.74297, 0.39731
-1.21287, -8.47359, 0.518448
-0.428145, -7.63858, 0.337261
-0.53817, -7.74468, 0.272749
-0.867459, -8.04633, 0.219732
-0.512665, -7.72581, 0.391725
-0.817783, -8.00164, 0.225554
-1.24724, -8.372, 0.186205
-0.430427, -7.64088, 0.343394
-2.01722, -9.34757, 0.598037
