# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pf_model
# start_datetime = 2024-01-28 16:03:48 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 1000 (Default)
#     num_paths = 4 (Default)
#     save_single_paths = 0 (Default)
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 1000 (Default)
#     num_elbo_draws = 25 (Default)
# id = 2
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_data_2.json
# init = 2 (Default)
# random
#   seed = 1995513073
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_profile_2.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-2.28586, -9.55992, 0.613545
-0.496514, -7.72714, 0.277771
-0.766426, -8.00326, 0.454603
-0.5274, -7.73414, 0.275707
-1.22121, -8.35451, 0.187719
-0.769402, -7.96356, 0.23087
-1.81044, -9.12456, 0.580464
-3.30915, -10.6065, 0.677281
-0.616893, -7.81823, 0.255548
-0.780068, -8.00689, 0.455222
-1.65989, -8.71405, 0.16072
-1.84978, -8.86563, 0.151343
-1.82736, -8.84788, 0.152393
-1.0834, -8.23515, 0.198784
-0.852224, -8.08438, 0.467744
-0.778899, -8.01582, 0.456726
-0.456432, -7.69496, 0.380141
-0.756488, -7.98025, 0.450622
-0.437208, -7.64912, 0.353668
-1.84227, -8.86239, 0.151534
-4.45908, -10.7117, 0.0814269
-0.436569, -7.65295, 0.35699
-2.35676, -9.26144, 0.13063
-0.741878, -7.94071, 0.234242
-0.523448, -7.7511, 0.271027
-0.434328, -7.64428, 0.318409
-0.466595, -7.6826, 0.37465
-0.522783, -7.73687, 0.39538
-0.430786, -7.64077, 0.323563
-0.554174, -7.77825, 0.264275
-0.923756, -8.09582, 0.213729
-0.559054, -7.79595, 0.412203
-1.67346, -8.68877, 0.162381
-2.41913, -9.30443, 0.128646
-1.80117, -8.78561, 0.156174
-1.57148, -8.64445, 0.165367
-2.28432, -9.55833, 0.613433
-1.70281, -8.75089, 0.158352
-0.587591, -7.80301, 0.413992
-0.916438, -8.08936, 0.214489
-0.468555, -7.7021, 0.285977
-0.440657, -7.67958, 0.373197
-1.42687, -8.52554, 0.173891
-0.491533, -7.70758, 0.284051
-0.927999, -8.16544, 0.479737
-0.647375, -7.88383, 0.432297
-0.426506, -7.63836, 0.335991
-0.553374, -7.76004, 0.268714
-0.428679, -7.63868, 0.328999
-0.529172, -7.74564, 0.398136
-0.495707, -7.72642, 0.277989
-0.457563, -7.67484, 0.297213
-0.503149, -7.71251, 0.282385
-1.79245, -8.82017, 0.154056
-0.974868, -8.1406, 0.20864
-0.432132, -7.644, 0.348137
-0.625989, -7.83348, 0.252513
-0.494711, -7.70622, 0.384657
-2.4284, -9.79866, 0.62977
