# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pf_model
# start_datetime = 2024-01-29 23:52:33 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 2000
#     num_paths = 4 (Default)
#     save_single_paths = 1
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 2000
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_data_1.json
# init = 2 (Default)
# random
#   seed = 10642823
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_profile_1.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.492466, -7.70358, 0.383635
-0.429831, -7.63948, 0.326394
-0.454035, -7.66328, 0.303331
-3.98823, -11.4807, 0.719259
-0.85136, -8.08309, 0.467544
-0.538612, -7.7515, 0.39992
-4.58895, -12.1152, 0.745221
-1.30379, -8.42305, 0.181925
-0.848884, -8.02933, 0.221898
-0.775846, -8.00228, 0.454436
-0.590847, -7.80618, 0.414783
-0.560965, -7.76565, 0.267309
-0.541521, -7.75454, 0.400826
-2.57098, -9.42327, 0.123386
-0.766441, -7.99224, 0.452712
-0.773449, -7.96155, 0.231161
-0.646212, -7.84524, 0.250263
-0.743739, -7.93463, 0.235165
-1.06098, -8.21584, 0.200709
-0.593016, -7.79575, 0.260304
-0.49186, -7.6999, 0.286773
-0.454864, -7.66491, 0.365267
-1.09009, -8.34045, 0.502812
-1.63524, -8.93384, 0.564189
-0.458518, -7.66765, 0.300872
-0.543002, -7.74868, 0.271669
-0.79142, -8.01891, 0.457244
-2.5053, -9.88355, 0.635267
-1.66019, -8.71692, 0.160534
-1.07451, -8.22755, 0.199536
-0.436684, -7.64626, 0.316174
-1.24837, -8.3763, 0.185837
-0.449469, -7.65882, 0.306081
-0.428964, -7.63862, 0.329276
-1.53005, -8.81902, 0.553736
-3.20053, -10.6371, 0.6789
-1.33221, -8.60338, 0.532483
-1.16903, -8.42602, 0.51302
-0.798771, -8.02677, 0.458549
-1.04197, -8.2884, 0.496287
-1.5709, -8.8636, 0.557858
-0.516372, -7.72337, 0.278917
-0.475224, -7.6858, 0.376136
-0.430488, -7.64015, 0.341933
-0.731024, -7.92307, 0.236952
-2.8388, -9.62077, 0.115306
-0.438695, -7.64825, 0.314209
-0.724614, -7.91723, 0.237871
-0.429455, -7.63911, 0.339253
-0.555156, -7.76017, 0.26868
-0.562189, -7.77613, 0.406967
-0.434841, -7.64445, 0.318208
-0.464232, -7.67451, 0.370637
