# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pm_model
# start_datetime = 2024-01-30 16:42:18 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 4000
#     num_paths = 4 (Default)
#     save_single_paths = 0 (Default)
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 4000
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_data_1.json
# init = 2 (Default)
# random
#   seed = 1995513073
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_profile_1.log
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.564862, -7.77916, 0.40779
-0.873354, -8.05159, 0.219073
-0.490153, -7.7001, 0.286699
-0.701123, -7.90589, 0.239687
-1.19032, -8.44894, 0.515656
-0.85398, -8.03392, 0.221308
-3.87372, -10.2254, 0.0946608
-1.43256, -8.68223, 0.540526
-0.427356, -7.66665, 0.366303
-2.41372, -9.30462, 0.128637
-0.442336, -7.65994, 0.305366
-0.439393, -7.64923, 0.313309
-0.436505, -7.67316, 0.298031
-0.461125, -7.67716, 0.371996
-0.820945, -8.00473, 0.225138
-0.83928, -8.07056, 0.465594
-1.13349, -8.26521, 0.195867
-0.428739, -7.6387, 0.337765
-0.443933, -7.65593, 0.35929
-1.27516, -8.37873, 0.18563
-0.742718, -7.9794, 0.450471
-0.442975, -7.65922, 0.361619
-0.422107, -7.66007, 0.305284
-1.2747, -8.37836, 0.185661
-0.53713, -7.75175, 0.399995
-1.5131, -8.59672, 0.168695
-0.442177, -7.65228, 0.356443
-0.426769, -7.63862, 0.329259
-3.9268, -11.2308, 0.708073
-5.56665, -11.4052, 0.0662589
-0.464511, -7.69846, 0.287304
-1.26346, -8.52835, 0.524501
-2.935, -9.6843, 0.112866
-0.43074, -7.6426, 0.346228
-0.434934, -7.64683, 0.351394
-0.409243, -7.64832, 0.314136
-1.5457, -8.59069, 0.169124
-1.83166, -9.12484, 0.580487
-1.02087, -8.17359, 0.205073
-0.922394, -8.16094, 0.479098
-1.5908, -8.86652, 0.558125
-0.474703, -7.68555, 0.37602
-0.518111, -7.73042, 0.393275
-0.423097, -7.64004, 0.341695
-0.521108, -7.73354, 0.3943
-0.456452, -7.66765, 0.300872
-0.39919, -7.63916, 0.327297
-1.19593, -8.33075, 0.189816
-1.2223, -8.35542, 0.187639
-1.03773, -8.19561, 0.202772
-1.30481, -8.42372, 0.181871
-0.528196, -7.7424, 0.273376
-0.523481, -7.73183, 0.276378
-0.792546, -8.02958, 0.459012
-2.39728, -9.28799, 0.129399
-0.546125, -7.75958, 0.402307
-0.592408, -7.80245, 0.258848
-0.450755, -7.66036, 0.305099
-0.817284, -8.04665, 0.461793
-1.76823, -8.79981, 0.155298
-2.07662, -9.04314, 0.14146
-0.668655, -7.8661, 0.246444
-0.538693, -7.75184, 0.40002
-1.9917, -8.97468, 0.145145
-0.453035, -7.67042, 0.299411
-0.469726, -7.70795, 0.38532
-0.809611, -8.03844, 0.460463
-0.405131, -7.64457, 0.318065
-0.481386, -7.69417, 0.379809
-1.01815, -8.18186, 0.204202
-1.12948, -8.27483, 0.194952
-1.83134, -8.84957, 0.152292
-0.428644, -7.6405, 0.342663
-0.473977, -7.70697, 0.284261
-0.424709, -7.66409, 0.364762
-0.542806, -7.75612, 0.401295
-0.438216, -7.65587, 0.308075
-0.43835, -7.656, 0.307981
-2.6076, -9.37276, 0.125582
-1.14561, -8.27499, 0.194937
-0.439284, -7.64912, 0.313406
-0.87408, -8.11197, 0.47194
-0.427279, -7.64494, 0.317629
-0.841698, -8.06948, 0.465424
-0.704344, -7.905, 0.239831
-0.853897, -8.08617, 0.468019
-0.518836, -7.72596, 0.278127
-0.868927, -8.04723, 0.219619
-0.502056, -7.73208, 0.276306
-1.10943, -8.26003, 0.196362
-0.796437, -7.9828, 0.228139
-0.490793, -7.70384, 0.383736
-2.33871, -9.24376, 0.131459
-0.72906, -7.96567, 0.448029
-0.475472, -7.68634, 0.376381
-0.754691, -7.97982, 0.450545
-1.18948, -8.32783, 0.190078
-0.932347, -8.10748, 0.212374
-0.758497, -7.99527, 0.453236
-2.90574, -10.3172, 0.661406
-6.02588, -11.7157, 0.0605702
-0.927976, -8.09954, 0.213294
-0.489839, -7.70115, 0.382671
-0.457774, -7.66818, 0.367189
-1.61065, -8.67428, 0.163347
-2.88019, -9.56281, 0.117597
-1.08593, -8.32748, 0.501209
-1.16114, -8.3039, 0.192246
-0.474631, -7.69063, 0.378289
-0.495758, -7.71161, 0.282684
-0.568088, -7.78397, 0.409078
-0.695662, -7.89713, 0.241121
-0.433799, -7.64556, 0.316935
-0.452286, -7.66969, 0.299789
-0.540509, -7.74792, 0.271872
-0.467354, -7.6782, 0.295631
-0.770609, -7.9596, 0.231444
-0.436569, -7.65295, 0.35699
-0.501692, -7.73932, 0.39616
-0.707669, -7.90801, 0.239344
-0.731765, -7.93209, 0.235554
-0.437018, -7.64893, 0.353487
-0.895232, -8.12578, 0.473993
-1.91203, -9.23152, 0.589071
-0.600512, -7.81855, 0.417803
-1.12923, -8.26176, 0.196196
-0.470473, -7.67953, 0.29502
-0.496867, -7.7101, 0.386128
-1.05119, -8.29828, 0.497546
-0.432842, -7.64472, 0.349024
-1.61884, -8.87367, 0.558778
-0.428363, -7.63832, 0.330972
-0.770074, -7.96417, 0.230783
