# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pm_model
# start_datetime = 2024-01-30 16:42:18 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 4000
#     num_paths = 4 (Default)
#     save_single_paths = 0 (Default)
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 4000
#     num_elbo_draws = 25 (Default)
# id = 3
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_data_3.json
# init = 2 (Default)
# random
#   seed = 1995513073
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_profile_3.log
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.73424, -7.95192, 0.445533
-0.630821, -7.84977, 0.425004
-1.16085, -8.4071, 0.510814
-0.909196, -8.08296, 0.215248
-0.450725, -7.66037, 0.305092
-0.488871, -7.70019, 0.382287
-0.55563, -7.76086, 0.268504
-0.936181, -8.10677, 0.212456
-0.691309, -7.89747, 0.241065
-1.04718, -8.2038, 0.201931
-0.855641, -8.0354, 0.221118
-1.13509, -8.2665, 0.195743
-0.446498, -7.64274, 0.346429
-0.842611, -8.02869, 0.221981
-1.81792, -8.86299, 0.151498
-1.72254, -8.98033, 0.568275
-0.505255, -7.70147, 0.286203
-1.10676, -8.35837, 0.505
-0.458035, -7.6675, 0.300954
-3.11823, -9.82144, 0.107835
-0.636768, -7.87323, 0.430085
-0.7359, -7.95982, 0.446974
-1.13871, -8.26942, 0.195465
-1.82766, -9.08851, 0.577483
-0.685934, -7.89285, 0.241832
-0.852204, -8.03234, 0.221511
-1.60664, -8.88349, 0.559671
-1.11969, -8.26875, 0.195528
-1.33442, -8.44853, 0.179861
-0.676688, -7.8849, 0.243173
-0.530173, -7.73677, 0.274952
-0.496476, -7.70804, 0.385354
-3.60987, -10.1479, 0.0970174
-0.43192, -7.64961, 0.312972
-0.837468, -8.06518, 0.464748
-0.453316, -7.64983, 0.354318
-3.17647, -10.6772, 0.680997
-0.55755, -7.77155, 0.405704
-0.972485, -8.13972, 0.208737
-1.35861, -8.64457, 0.536727
-0.686007, -7.89929, 0.435446
-0.683523, -7.89659, 0.434902
-2.04725, -8.96906, 0.145454
-5.19156, -11.1751, 0.0708814
-4.41604, -11.7205, 0.72946
-1.18802, -8.44643, 0.515369
-0.410681, -7.6505, 0.354918
-0.39818, -7.63827, 0.331388
-0.419833, -7.65799, 0.306625
-0.814601, -8.04003, 0.460721
-0.480027, -7.71804, 0.389025
-0.540533, -7.75719, 0.401608
-0.704479, -7.89313, 0.241786
-1.91481, -8.87084, 0.151037
-0.911308, -8.08911, 0.214518
-1.66173, -8.96221, 0.566692
-0.552354, -7.76512, 0.267441
-0.472201, -7.68125, 0.294254
-0.541965, -7.73751, 0.274743
-0.677257, -7.89756, 0.435099
-2.46511, -9.83862, 0.632375
-0.572444, -7.77636, 0.407029
-0.670232, -7.88213, 0.431946
-0.444081, -7.64024, 0.324611
-0.571111, -7.8079, 0.415209
-0.902299, -8.07572, 0.216115
-0.815515, -8.00308, 0.22536
-0.802959, -7.99351, 0.226659
-0.622175, -7.82997, 0.2532
-1.7156, -8.77902, 0.156583
-0.579231, -7.77371, 0.26535
-0.43891, -7.64879, 0.313701
-0.518377, -7.73469, 0.394674
-0.457602, -7.69224, 0.289678
-0.441383, -7.65152, 0.355803
-1.47387, -8.72466, 0.544719
-0.550168, -7.767, 0.404432
-0.60171, -7.8383, 0.422422
-3.37038, -9.9831, 0.102288
-2.2205, -9.54203, 0.61228
-1.03664, -8.19465, 0.202871
-0.758339, -7.95471, 0.232159
-1.34496, -8.45762, 0.179137
-0.802387, -8.03073, 0.459201
-2.47637, -9.81616, 0.630915
-0.681975, -7.87836, 0.244292
-0.435197, -7.65161, 0.355885
-1.42003, -8.69866, 0.54216
-0.811917, -8.03824, 0.46043
-1.52078, -8.7915, 0.551148
-0.550233, -7.76391, 0.403552
-0.425558, -7.64319, 0.319798
-0.676254, -7.87949, 0.244098
-0.555818, -7.76836, 0.266643
-0.444883, -7.64106, 0.323039
