# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pf_model
# start_datetime = 2024-01-28 16:03:48 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 1000 (Default)
#     num_paths = 4 (Default)
#     save_single_paths = 0 (Default)
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 1000 (Default)
#     num_elbo_draws = 25 (Default)
# id = 3
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_data_3.json
# init = 2 (Default)
# random
#   seed = 1995513073
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pf_profile_3.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-1.14521, -8.29042, 0.193491
-0.608262, -7.81713, 0.255773
-0.747649, -7.9383, 0.234608
-0.98294, -8.14783, 0.207846
-0.586742, -7.80212, 0.413769
-0.800542, -8.02876, 0.458877
-0.534064, -7.74047, 0.273912
-0.554174, -7.77825, 0.264275
-1.7514, -9.06009, 0.575103
-0.499246, -7.70728, 0.284153
-0.413924, -7.65364, 0.357538
-2.34013, -9.27904, 0.129812
-0.780169, -7.97319, 0.229492
-0.493423, -7.68976, 0.290662
-0.741878, -7.94071, 0.234242
-1.69897, -8.76529, 0.157442
-0.4779, -7.68888, 0.37752
-0.648202, -7.86683, 0.428724
-0.547718, -7.76128, 0.402799
-0.495452, -7.73318, 0.394184
-0.517857, -7.72506, 0.2784
-4.14838, -11.4532, 0.718055
-0.721912, -7.92368, 0.236856
-1.34804, -8.43643, 0.180836
-0.800542, -8.02876, 0.458877
-0.423069, -7.64002, 0.341637
-1.73518, -8.77362, 0.15692
-0.808161, -8.0369, 0.460212
-1.22367, -8.46808, 0.517828
-1.11139, -8.25927, 0.196435
-0.434991, -7.64493, 0.317636
-0.427492, -7.64418, 0.348361
-0.442031, -7.65964, 0.305557
-0.957611, -8.19784, 0.484272
-2.20662, -9.59577, 0.616058
-0.694176, -7.88342, 0.243424
-0.468494, -7.67921, 0.373016
-0.499333, -7.69562, 0.288372
-0.715471, -7.93142, 0.441709
-0.619858, -7.82749, 0.419924
-0.497416, -7.69372, 0.2891
-0.96452, -8.12727, 0.210123
-5.46743, -11.3448, 0.0674371
-0.444032, -7.68287, 0.374774
-1.11958, -8.37225, 0.506676
-0.91121, -8.08313, 0.215228
-1.79001, -9.04976, 0.574231
-1.15349, -8.39631, 0.509544
-0.859784, -8.08976, 0.468572
-0.422991, -7.66242, 0.363722
-0.478682, -7.69525, 0.28851
-0.699479, -7.91397, 0.438352
-0.998675, -8.23845, 0.489773
-0.420979, -7.6382, 0.334402
-0.448165, -7.65787, 0.306705
-0.498883, -7.71498, 0.387927
-0.968826, -8.13546, 0.209208
-0.945692, -8.18464, 0.482442
-0.53477, -7.74778, 0.398794
-1.1018, -8.353, 0.504348
-0.951291, -8.19084, 0.483304
-0.529411, -7.73026, 0.393221
-0.452151, -7.64845, 0.31402
-0.623127, -7.85963, 0.427171
-0.564319, -7.78718, 0.262217
-0.639794, -7.87625, 0.430721
-0.515458, -7.73173, 0.393708
-1.40079, -8.50365, 0.175549
-0.564521, -7.76785, 0.40467
-1.42239, -8.53337, 0.173305
-0.572888, -7.7876, 0.410038
-0.81383, -8.00318, 0.225347
-0.581491, -7.80224, 0.258893
-0.45639, -7.6659, 0.301833
-0.550072, -7.77463, 0.26513
-0.72178, -7.92076, 0.237313
-0.708394, -7.91212, 0.238683
-0.421109, -7.63829, 0.335458
-0.540525, -7.75401, 0.270262
-0.655872, -7.85434, 0.24857
-0.523448, -7.7511, 0.271027
-1.83468, -8.8522, 0.152136
-0.432729, -7.64276, 0.346449
-0.526717, -7.741, 0.273763
-0.430631, -7.64062, 0.323856
-2.05295, -9.02196, 0.142584
-0.936181, -8.10677, 0.212456
-0.601071, -7.81913, 0.417941
-0.732302, -7.95502, 0.446101
-0.931056, -8.16872, 0.480204
-1.22534, -8.35797, 0.187417
-0.422542, -7.64006, 0.325003
-0.984437, -8.15275, 0.20731
-0.589292, -7.79449, 0.41183
-0.61207, -7.81375, 0.256469
-0.587146, -7.80254, 0.413875
-1.76733, -9.07748, 0.576563
-0.530173, -7.73677, 0.274952
-0.606354, -7.82272, 0.418798
-0.948216, -8.18716, 0.482792
-0.875556, -8.10507, 0.470901
-0.474658, -7.68362, 0.293217
-1.43818, -8.50717, 0.17528
-0.496514, -7.72714, 0.277771
-0.509864, -7.7219, 0.390383
-1.58851, -8.65834, 0.164421
-0.515769, -7.71572, 0.388194
-1.57848, -8.83216, 0.554959
-0.423544, -7.64111, 0.322953
-4.29896, -11.8074, 0.733038
-1.72129, -8.7626, 0.157612
-0.512607, -7.74147, 0.273633
-0.796673, -8.02033, 0.45748
-1.7443, -9.03112, 0.572648
-0.44784, -7.65808, 0.360839
-0.661285, -7.89773, 0.435132
-0.557216, -7.76236, 0.268128
-1.02578, -8.27082, 0.494024
-5.56665, -11.4052, 0.0662589
-0.483022, -7.69415, 0.379802
-3.70889, -10.2345, 0.0943876
-1.92686, -8.95147, 0.146429
-1.57305, -8.61179, 0.167632
-1.64188, -8.71798, 0.160465
-0.981601, -8.22316, 0.487724
-1.50097, -8.80401, 0.552329
-1.24172, -8.48656, 0.519899
-0.748873, -7.97363, 0.449452
-0.613661, -7.83041, 0.420604
-0.486953, -7.69821, 0.381485
-0.433079, -7.67221, 0.369422
-0.506372, -7.70573, 0.384469
-0.733103, -7.96973, 0.448757
-0.703088, -7.92462, 0.440413
-0.441083, -7.65736, 0.360329
-0.441885, -7.65949, 0.305649
-0.797005, -7.98747, 0.227492
-0.42172, -7.63918, 0.327247
-0.783214, -8.01025, 0.45579
-0.458044, -7.66751, 0.300949
-0.800973, -7.98646, 0.227631
-0.429712, -7.64631, 0.350839
-0.42822, -7.63822, 0.334719
-0.629382, -7.84828, 0.424674
-0.731848, -7.93216, 0.235543
-0.546769, -7.78378, 0.409029
-1.04521, -8.2918, 0.496723
-0.398069, -7.63819, 0.332588
-0.558398, -7.77244, 0.40595
-1.07555, -8.23192, 0.199102
-0.508296, -7.71594, 0.281263
-0.943197, -8.10965, 0.212124
-0.628604, -7.82117, 0.254953
-0.46693, -7.6776, 0.37222
-0.448052, -7.6583, 0.360989
-0.497076, -7.69587, 0.380521
-0.437917, -7.65557, 0.308284
-0.918608, -8.1571, 0.478549
-1.79986, -8.78463, 0.156235
-2.92515, -10.3983, 0.665975
-1.74447, -9.0313, 0.572664
-0.486424, -7.68281, 0.293568
-0.72968, -7.95229, 0.445601
-0.806317, -7.9881, 0.227403
-3.30915, -10.6065, 0.677281
-0.485845, -7.72375, 0.391021
-0.763225, -7.98729, 0.451853
-0.566589, -7.78377, 0.409026
-1.50715, -8.59056, 0.169133
-0.421595, -7.63904, 0.327677
-2.40061, -9.73504, 0.625562
-3.70036, -10.2822, 0.0929799
-0.700382, -7.92208, 0.439925
-0.614451, -7.85098, 0.425274
-0.770515, -7.96456, 0.230726
-0.795331, -7.97794, 0.228821
-2.20869, -9.14847, 0.136069
-0.451861, -7.66797, 0.367069
-0.709482, -7.90965, 0.23908
-0.43563, -7.64569, 0.350154
-0.464899, -7.6613, 0.304517
-1.00041, -8.24022, 0.490008
-2.83509, -10.2981, 0.66032
