# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pm_model
# start_datetime = 2024-01-29 23:54:17 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 2000
#     num_paths = 4 (Default)
#     save_single_paths = 1
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 2000
#     num_elbo_draws = 25 (Default)
# id = 1 (Default)
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_data_1.json
# init = 2 (Default)
# random
#   seed = 12902867
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_profile_1.log
#   save_cmdstan_config = 1
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.42474, -7.63967, 0.325909
-0.931738, -8.10271, 0.212925
-0.520988, -7.73179, 0.276389
-2.53254, -9.38173, 0.125188
-0.886175, -8.06282, 0.217684
-1.4174, -8.51354, 0.174796
-6.16723, -11.7688, 0.0596553
-0.46391, -7.6776, 0.295907
-0.42325, -7.63821, 0.332178
-2.4391, -9.31224, 0.12829
-0.648705, -7.85018, 0.249338
-0.430268, -7.64522, 0.349616
-1.07157, -8.22357, 0.199933
-0.742401, -7.96876, 0.448583
-1.15963, -8.29856, 0.192737
-0.468144, -7.68352, 0.37508
-0.434023, -7.64899, 0.35354
-1.78919, -8.81319, 0.15448
-0.784004, -8.01268, 0.4562
-1.24943, -8.37419, 0.186017
-0.814522, -8.04498, 0.461523
-0.531071, -7.74127, 0.273688
-0.598055, -7.80364, 0.258595
-1.46997, -8.74739, 0.546928
-0.778325, -8.00668, 0.455186
-0.465963, -7.6813, 0.374029
-1.60691, -8.89525, 0.560735
-0.608285, -7.81308, 0.256608
-0.453694, -7.66884, 0.367563
-0.449946, -7.66417, 0.302815
-1.23696, -8.49636, 0.520989
-0.665996, -7.86596, 0.246468
-0.433931, -7.64889, 0.353452
-1.0066, -8.24938, 0.491221
-0.867603, -8.10128, 0.470329
-1.60797, -8.66857, 0.163731
-1.38846, -8.65947, 0.538239
-0.462246, -7.67752, 0.372177
-0.768446, -7.95845, 0.231612
-0.538006, -7.74778, 0.271912
-3.06676, -10.4686, 0.669855
-0.426719, -7.64161, 0.322112
-0.434104, -7.64907, 0.353616
-0.607102, -7.82688, 0.41978
-0.468779, -7.68416, 0.375382
-0.668558, -7.89112, 0.433793
-0.426868, -7.64182, 0.34502
-1.93935, -8.93111, 0.147571
-0.616682, -7.83687, 0.422096
-0.423669, -7.63862, 0.329271
-1.1831, -8.31841, 0.190925
-0.58258, -7.78931, 0.261734
-0.4446, -7.65964, 0.361906
-1.62439, -8.68178, 0.162846
-0.6687, -7.86842, 0.246031
-1.07891, -8.32673, 0.501117
-0.578335, -7.79696, 0.412461
-1.09387, -8.24265, 0.198047
-0.450968, -7.66515, 0.302252
-0.423284, -7.63824, 0.334962
-0.51158, -7.72797, 0.392455
-1.86682, -9.17618, 0.584661
-0.846119, -8.02752, 0.222132
-0.700108, -7.92423, 0.440339
-1.06073, -8.21429, 0.200865
-4.13434, -11.6002, 0.724405
-1.1273, -8.37859, 0.507437
-5.34904, -12.858, 0.771854
-1.53682, -8.61105, 0.167683
-0.643425, -7.84535, 0.250241
-0.66185, -7.88409, 0.432351
-0.424153, -7.63911, 0.339242
-0.82784, -8.05909, 0.463784
-0.935028, -8.10558, 0.212593
-0.674752, -7.87393, 0.245062
-1.58856, -8.65292, 0.16479
-1.55615, -8.84041, 0.555724
-0.483883, -7.69668, 0.28797
-0.887232, -8.12214, 0.473455
-1.06235, -8.309, 0.498901
-0.606295, -7.82604, 0.419582
-0.48355, -7.69923, 0.381902
-0.70646, -7.90269, 0.240207
-0.719689, -7.94483, 0.444225
-0.466677, -7.68202, 0.374376
-0.436551, -7.65153, 0.355811
-0.588878, -7.80791, 0.415212
-0.528869, -7.74576, 0.398175
-0.455403, -7.66943, 0.299929
-1.17431, -8.42904, 0.51337
-1.56989, -8.63784, 0.165821
-0.426117, -7.64107, 0.343742
-0.860605, -8.04031, 0.220492
-0.438442, -7.65304, 0.310156
-0.85033, -8.03124, 0.221652
-0.854908, -8.0878, 0.468271
-2.12954, -9.07814, 0.139632
-0.467972, -7.68149, 0.294147
-0.426784, -7.64173, 0.344883
-0.423452, -7.6384, 0.330398
-0.441987, -7.65647, 0.307653
-2.32505, -9.67128, 0.621261
-1.11508, -8.26073, 0.196295
-1.85881, -9.16752, 0.583963
-0.443153, -7.6576, 0.306884
-0.745297, -7.9377, 0.234698
-0.423409, -7.63837, 0.336035
-0.723138, -7.94846, 0.444897
-0.485273, -7.698, 0.287474
-0.818652, -8.00319, 0.225345
-0.891534, -8.06752, 0.217108
-0.468428, -7.68193, 0.293954
-0.426618, -7.64157, 0.344611
-0.533148, -7.74322, 0.273149
-0.423271, -7.63823, 0.331899
-2.03917, -9.3625, 0.599164
-0.423557, -7.63851, 0.336907
-0.538748, -7.75596, 0.401246
-1.59383, -8.65717, 0.164501
-0.507225, -7.71881, 0.280342
-0.428923, -7.64387, 0.347967
-0.789909, -7.97762, 0.228865
-0.486019, -7.69871, 0.287211
-0.42565, -7.6406, 0.342864
-1.33944, -8.60665, 0.532824
-1.0991, -8.24711, 0.197611
-0.491111, -7.70355, 0.285458
-0.535091, -7.75218, 0.400124
-0.435291, -7.65026, 0.354708
-0.519108, -7.73571, 0.395005
-0.515587, -7.73209, 0.393825
-0.423224, -7.63818, 0.332717
-0.596095, -7.80182, 0.258983
-0.425665, -7.64062, 0.342894
-0.443223, -7.65825, 0.360954
-0.554894, -7.77265, 0.40601
-0.456949, -7.67091, 0.299159
-0.4296, -7.64443, 0.318228
-0.630269, -7.85105, 0.425289
-0.94488, -8.11417, 0.211607
-5.3641, -12.8734, 0.772368
-0.423219, -7.63818, 0.333796
-0.729103, -7.95474, 0.44605
-0.484519, -7.70022, 0.382302
-0.470146, -7.68556, 0.376024
-0.978384, -8.21925, 0.487196
-1.7959, -8.8185, 0.154157
-1.54779, -8.83138, 0.554887
-0.981668, -8.22276, 0.48767
-1.66867, -8.7173, 0.160509
-0.432131, -7.64709, 0.351665
-1.34699, -8.61478, 0.533668
-0.516886, -7.72793, 0.277533
-0.505909, -7.72214, 0.390465
-0.528938, -7.73927, 0.274247
-0.4241, -7.63904, 0.327672
-2.50303, -9.35984, 0.126153
-0.531741, -7.74873, 0.399082
-1.76274, -8.79224, 0.155764
-0.444112, -7.65915, 0.361572
-0.702641, -7.9269, 0.440849
-0.463552, -7.67725, 0.296067
-0.741363, -7.93416, 0.235237
-0.456838, -7.67081, 0.299214
-1.11452, -8.26025, 0.196341
-1.20428, -8.33627, 0.189325
-0.496222, -7.7084, 0.283769
-0.527094, -7.74394, 0.39761
-2.59811, -9.96559, 0.640452
-0.837417, -8.06925, 0.465388
