# stan_version_major = 2
# stan_version_minor = 34
# stan_version_patch = 0
# model = bernoulli_pm_model
# start_datetime = 2024-01-30 16:42:18 UTC
# method = pathfinder
#   pathfinder
#     init_alpha = 0.001000 (Default)
#     tol_obj = 0.000000
#     tol_rel_obj = 1000.000000
#     tol_grad = 0.000000 (Default)
#     tol_rel_grad = 10000000.000000 (Default)
#     tol_param = 0.000000 (Default)
#     history_size = 5 (Default)
#     num_psis_draws = 4000
#     num_paths = 4 (Default)
#     save_single_paths = 0 (Default)
#     psis_resample = 1 (Default)
#     calculate_lp = 1 (Default)
#     max_lbfgs_iters = 1000 (Default)
#     num_draws = 4000
#     num_elbo_draws = 25 (Default)
# id = 2
# data
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_data_2.json
# init = 2 (Default)
# random
#   seed = 1995513073
# output
#   file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /Users/rob/.julia/dev/StanExampleNotebooks/notebooks/Pathfinder/tmp/bernoulli_pm_profile_2.log
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1-101-g8f2dbe7
# stancflags = --warn-pedantic
lp_approx__,lp__,theta
-0.477446, -7.68792, 0.291412
-0.717143, -7.9537, 0.445859
-0.400759, -7.64058, 0.323935
-0.53621, -7.75279, 0.400306
-1.04645, -8.28559, 0.495929
-1.53781, -8.61693, 0.167271
-0.748389, -7.94626, 0.233411
-1.7888, -8.81726, 0.154233
-0.860771, -8.08952, 0.468535
-0.505445, -7.71321, 0.282153
-1.00801, -8.17312, 0.205124
-0.819995, -8.00354, 0.225298
-0.632226, -7.85122, 0.425326
-3.04319, -9.67465, 0.113232
-1.56795, -8.63962, 0.165699
-0.552718, -7.75942, 0.268871
-0.69785, -7.91939, 0.439406
-0.399982, -7.64013, 0.341882
-0.920542, -8.15245, 0.477881
-1.1261, -8.37014, 0.506423
-0.43691, -7.65328, 0.357257
-1.88788, -8.8939, 0.149695
-0.518201, -7.73213, 0.393839
-0.808621, -8.0374, 0.460292
-1.07183, -8.2152, 0.200773
-2.21953, -9.57106, 0.614329
-1.23403, -8.49514, 0.520854
-1.10102, -8.25287, 0.197052
-0.403412, -7.64346, 0.347428
-0.518083, -7.73439, 0.394578
-2.04426, -9.02127, 0.14262
-2.04369, -9.01483, 0.142965
-0.41133, -7.65112, 0.355467
-0.426342, -7.6382, 0.33234
-0.699653, -7.89533, 0.241419
-0.454168, -7.66633, 0.366113
-0.473089, -7.68987, 0.290619
-0.401325, -7.64144, 0.344391
-1.13003, -8.38277, 0.507936
-0.946048, -8.18495, 0.482485
-0.715526, -7.90978, 0.239059
-0.401325, -7.64144, 0.344391
-1.78723, -8.81857, 0.154153
-1.72981, -8.7702, 0.157134
-0.432332, -7.67149, 0.36903
-0.485562, -7.69414, 0.288938
-1.42567, -8.49739, 0.176029
-0.438935, -7.65087, 0.355243
-1.55186, -8.84235, 0.555903
-0.529869, -7.74634, 0.398354
-0.399095, -7.63926, 0.339698
-0.503559, -7.717, 0.388653
-2.28763, -9.20887, 0.133119
-0.637053, -7.8562, 0.426423
-0.497972, -7.70606, 0.284576
-0.452958, -7.6651, 0.365378
-0.714458, -7.90881, 0.239215
-0.441193, -7.65747, 0.360406
-0.444299, -7.65409, 0.309363
-2.0813, -9.41562, 0.603127
-0.428595, -7.6386, 0.329371
-0.409004, -7.64887, 0.353434
-0.445349, -7.68117, 0.294288
-1.68287, -8.96522, 0.566956
-0.437871, -7.64955, 0.313022
-0.926847, -8.10269, 0.212928
-0.427298, -7.66479, 0.302457
-1.27603, -8.5406, 0.525827
-1.19532, -8.33024, 0.189862
-0.486817, -7.69535, 0.288475
-0.752124, -7.94808, 0.233139
-0.450137, -7.66627, 0.366078
-0.456037, -7.66645, 0.366184
-0.72022, -7.92223, 0.237082
-0.769699, -7.96383, 0.230832
-1.11561, -8.26229, 0.196145
-0.50853, -7.72472, 0.391355
-0.500925, -7.71654, 0.281069
-1.68741, -8.9442, 0.565106
-1.27471, -8.39835, 0.183971
-0.468556, -7.67927, 0.373047
-2.28602, -9.14334, 0.136324
-0.654532, -7.85966, 0.247599
-0.651541, -7.87117, 0.429648
-0.698082, -7.8939, 0.241657
-1.17308, -8.43022, 0.513507
-0.433445, -7.64348, 0.347451
-0.420917, -7.63823, 0.331889
-1.34012, -8.4533, 0.17948
-0.498662, -7.73634, 0.395208
-0.785298, -7.97777, 0.228844
-1.10448, -8.34718, 0.503636
-0.404706, -7.64471, 0.349019
-5.2484, -11.2302, 0.0697412
-0.428316, -7.63832, 0.330994
-0.473029, -7.71119, 0.386534
-0.689394, -7.91039, 0.437651
-0.9472, -8.18058, 0.481873
-0.454107, -7.69269, 0.37918
-0.435089, -7.65151, 0.355796
-0.434358, -7.64625, 0.350772
-0.718702, -7.91266, 0.238596
-1.53518, -8.78766, 0.550783
-0.445606, -7.65763, 0.360517
-0.468605, -7.70214, 0.285961
-2.08557, -9.3973, 0.601768
-0.802283, -8.02814, 0.458775
-1.34739, -8.59484, 0.531592
-2.46641, -9.3399, 0.127042
-1.61957, -8.68359, 0.162725
-1.43434, -8.53118, 0.173468
-2.79062, -10.1848, 0.653746
-0.435525, -7.65193, 0.356153
-1.67346, -8.68877, 0.162381
-4.46188, -10.7135, 0.081382
-0.525745, -7.73839, 0.395866
-0.774608, -8.00107, 0.45423
-1.00278, -8.23934, 0.489891
-0.702539, -7.93904, 0.443147
-1.21043, -8.45988, 0.516901
-0.847696, -8.07922, 0.466945
-0.431314, -7.64133, 0.34421
-0.709127, -7.93223, 0.441863
-1.22225, -8.46663, 0.517664
-0.900191, -8.13554, 0.475428
-0.931434, -8.17012, 0.480401
-0.429666, -7.64626, 0.350791
-4.30536, -10.6354, 0.083341
-0.549377, -7.78637, 0.409713
-0.524618, -7.75213, 0.270754
-1.81182, -8.83817, 0.152972
-0.435908, -7.65231, 0.356463
-1.33792, -8.45018, 0.17973
-2.02844, -8.95518, 0.146223
-5.62125, -11.4705, 0.0650113
-0.553774, -7.79072, 0.410853
-0.560215, -7.76646, 0.267109
-0.652255, -7.85758, 0.247978
-1.98281, -8.92141, 0.14812
-0.5878, -7.80455, 0.414378
-0.40604, -7.64601, 0.350509
-0.607636, -7.8442, 0.423759
-0.499441, -7.70747, 0.284089
-0.460289, -7.6708, 0.368655
-0.483008, -7.72096, 0.390056
-1.0801, -8.32953, 0.501464
-0.594941, -7.8048, 0.258346
-0.770116, -7.95864, 0.231584
-1.42269, -8.52208, 0.174151
-0.471336, -7.68204, 0.293906
-1.35445, -8.62556, 0.53478
-0.72697, -7.95112, 0.445386
-0.86591, -8.099, 0.469982
-0.488964, -7.69741, 0.287695
-1.3518, -8.61072, 0.533247
-0.503149, -7.71251, 0.282385
-0.781857, -8.0188, 0.457225
-0.646866, -7.86634, 0.428618
-0.463231, -7.67255, 0.298332
-0.507042, -7.72322, 0.390838
-2.00795, -8.98725, 0.144457
-0.422468, -7.63998, 0.325177
-4.16432, -10.4112, 0.0893038
-1.70054, -8.7094, 0.161023
-1.24552, -8.37269, 0.186146
-0.558377, -7.78195, 0.263413
-0.433461, -7.65115, 0.311661
-0.421198, -7.63836, 0.336
-1.63169, -8.65684, 0.164523
-0.422664, -7.63965, 0.340755
-1.09472, -8.33681, 0.502364
-2.88743, -10.2893, 0.659817
-0.436569, -7.65295, 0.35699
-0.974713, -8.14432, 0.20823
-0.664191, -7.86849, 0.246019
-0.504372, -7.71368, 0.282
-0.732302, -7.95502, 0.446101
-0.455989, -7.6733, 0.29796
-0.474138, -7.68312, 0.293435
-0.403606, -7.64365, 0.347677
-0.517015, -7.72932, 0.392909
-0.743863, -7.9424, 0.233988
-0.431425, -7.64329, 0.3472
-0.902299, -8.07572, 0.216115
-0.882251, -8.11647, 0.472611
-0.955028, -8.12723, 0.210127
-0.485469, -7.69562, 0.288371
-1.02099, -8.18431, 0.203945
-0.42915, -7.63915, 0.339387
-0.42262, -7.64014, 0.324825
-0.524192, -7.73833, 0.395847
-0.949485, -8.11848, 0.211115
-0.430525, -7.64051, 0.324061
-0.43731, -7.649, 0.313513
-0.468637, -7.68464, 0.375602
-0.451121, -7.68639, 0.292045
-0.976492, -8.13714, 0.209023
-0.437253, -7.67384, 0.297698
-1.59942, -8.87576, 0.558969
-0.630776, -7.83788, 0.251661
-0.66308, -7.89952, 0.435492
-0.417378, -7.65575, 0.308156
-0.546234, -7.75199, 0.270791
-0.541647, -7.75507, 0.269988
-0.68692, -7.90875, 0.437328
-0.428924, -7.6466, 0.315824
-1.42552, -8.52442, 0.173975
-0.574466, -7.77859, 0.264196
-0.529598, -7.76681, 0.404378
-1.05599, -8.30345, 0.498201
-0.826152, -8.01203, 0.224163
-0.666077, -7.87575, 0.244745
-0.597936, -7.8017, 0.25901
-2.71911, -9.52043, 0.119313
-0.543244, -7.74916, 0.27154
-0.457413, -7.69207, 0.289745
-1.16482, -8.30702, 0.191961
-0.642468, -7.84196, 0.250883
-0.839643, -8.07059, 0.465599
-2.47927, -9.34953, 0.126611
-1.14052, -8.2836, 0.194127
-2.09438, -9.42984, 0.604175
-0.450442, -7.66182, 0.304204
-0.550417, -7.76726, 0.404503
-1.04522, -8.29136, 0.496665
-0.497222, -7.70534, 0.284827
-1.25415, -8.381, 0.185436
-3.09569, -9.71039, 0.111884
-0.50263, -7.73259, 0.276157
-1.30765, -8.42489, 0.181775
-1.12557, -8.36958, 0.506355
-0.489947, -7.70599, 0.384569
-2.45544, -9.26494, 0.130467
-0.44947, -7.65915, 0.30587
-1.66299, -8.68078, 0.162913
-2.17695, -9.06417, 0.140357
-0.586716, -7.80439, 0.414337
-1.43462, -8.5314, 0.173451
-3.37038, -9.9831, 0.102288
-0.442391, -7.65999, 0.305332
-0.554078, -7.77099, 0.40555
-1.00199, -8.24182, 0.490221
-0.440864, -7.65248, 0.310589
-0.556577, -7.76304, 0.267957
-0.426396, -7.63825, 0.331613
-0.408815, -7.64793, 0.314505
-0.500925, -7.71654, 0.281069
-0.420901, -7.63819, 0.332418
-0.460489, -7.67768, 0.29587
-0.703541, -7.90796, 0.239352
-1.8151, -8.83679, 0.153055
-0.486575, -7.6995, 0.382012
-0.655316, -7.87435, 0.43032
-1.0288, -8.18009, 0.204388
-0.429938, -7.6418, 0.344991
-2.70466, -9.51659, 0.119471
-0.782286, -8.00721, 0.455276
-1.28771, -8.4101, 0.182992
-0.658364, -7.87757, 0.430996
-0.792746, -8.02978, 0.459045
-0.429538, -7.66877, 0.367524
-2.03752, -9.01008, 0.14322
-0.655316, -7.87435, 0.43032
-0.914067, -8.15046, 0.477593
-0.675759, -7.87265, 0.245286
-0.432296, -7.64998, 0.312643
-0.596249, -7.8121, 0.416241
-1.34523, -8.59262, 0.531359
-0.716507, -7.9392, 0.443176
-0.643465, -7.86282, 0.427862
-0.803615, -8.03204, 0.459417
-0.487577, -7.69885, 0.381747
-0.777043, -7.96539, 0.230607
-1.1789, -8.43654, 0.514235
-1.57737, -8.87016, 0.558458
-3.34859, -9.96797, 0.102791
-1.61832, -8.68049, 0.162932
-3.26523, -9.90988, 0.104752
-0.552718, -7.75942, 0.268871
-2.56332, -9.9389, 0.638779
-0.465062, -7.68211, 0.293872
-0.456452, -7.66765, 0.300872
-0.453721, -7.66981, 0.36811
-1.07183, -8.2152, 0.200773
-0.435226, -7.6529, 0.310259
-0.662611, -7.8831, 0.432148
-0.454974, -7.66715, 0.366594
-0.737348, -7.92894, 0.236039
-2.12206, -9.45993, 0.606379
-0.422245, -7.63927, 0.339729
-1.40035, -8.50207, 0.17567
-0.69047, -7.91151, 0.43787
-0.68967, -7.89169, 0.242026
-1.94144, -9.24264, 0.589947
-0.513152, -7.72816, 0.277463
-1.15747, -8.4133, 0.51154
-1.22151, -8.48277, 0.519477
-0.429481, -7.64608, 0.350596
-1.34599, -8.61806, 0.534007
-0.688107, -7.91001, 0.437575
-2.52878, -9.39093, 0.124785
-1.04041, -8.19792, 0.202534
-1.34012, -8.4533, 0.17948
-0.407167, -7.6471, 0.351676
-0.736115, -7.92846, 0.236114
-0.42833, -7.63833, 0.330889
-0.461654, -7.67396, 0.370354
-0.738814, -7.93611, 0.234939
-0.447622, -7.65907, 0.305918
-0.630106, -7.83051, 0.253094
-0.544525, -7.75795, 0.401831
-1.26199, -8.50731, 0.522199
-0.554682, -7.75997, 0.268731
-1.36311, -8.6228, 0.534496
-0.426988, -7.63884, 0.338335
-0.411214, -7.65013, 0.312522
-1.80097, -8.82953, 0.153491
-0.576378, -7.78756, 0.26213
-0.482443, -7.69356, 0.37955
-3.11046, -9.72042, 0.11151
-0.770353, -7.99716, 0.45356
-1.44697, -8.69703, 0.541998
-0.459077, -7.67631, 0.296511
-0.471531, -7.70477, 0.285026
-0.785763, -7.97819, 0.228786
-0.411845, -7.65162, 0.355892
-0.469882, -7.70329, 0.28555
-0.470667, -7.68139, 0.29419
-0.70603, -7.94255, 0.443801
-1.25943, -8.38652, 0.184968
-1.68575, -8.98843, 0.568978
-0.549196, -7.76601, 0.404152
-0.479897, -7.71228, 0.282463
-0.851018, -8.07927, 0.466952
-0.771807, -7.99808, 0.453718
-0.839587, -8.02601, 0.222328
-0.700747, -7.89633, 0.241254
-0.430218, -7.64203, 0.321449
-1.27863, -8.40254, 0.183621
-1.36942, -8.4764, 0.177656
-0.617248, -7.8354, 0.421759
-0.567237, -7.78444, 0.409202
-1.38839, -8.6369, 0.535944
-0.429133, -7.63913, 0.327385
-0.452064, -7.66239, 0.363705
-0.961412, -8.13278, 0.209507
-0.552412, -7.7767, 0.264641
-0.398605, -7.63877, 0.33806
-0.942964, -8.11269, 0.211776
-0.440831, -7.65245, 0.310614
-0.683435, -7.88052, 0.24392
-1.07745, -8.32666, 0.501108
-0.398042, -7.63818, 0.333882
-0.555895, -7.77126, 0.405624
-1.25409, -8.51814, 0.523388
-0.674269, -7.8954, 0.434662
-0.466938, -7.67615, 0.296586
-1.21993, -8.47, 0.518044
-3.26523, -9.90988, 0.104752
-1.13711, -8.38185, 0.507826
-0.496476, -7.70804, 0.385354
-1.28946, -8.40965, 0.18303
-0.628209, -7.82977, 0.253239
-0.427816, -7.63966, 0.325939
-0.42697, -7.63882, 0.338267
-0.802606, -7.98793, 0.227428
-0.440618, -7.65691, 0.360003
-0.440397, -7.67933, 0.373074
-0.683435, -7.88052, 0.24392
-0.798277, -7.98403, 0.227968
-0.682674, -7.87901, 0.244181
-1.42567, -8.49739, 0.176029
-0.723767, -7.96035, 0.44707
-0.608075, -7.82633, 0.419651
-1.94144, -9.24264, 0.589947
-1.0288, -8.18009, 0.204388
-0.436936, -7.67596, 0.371388
-0.948867, -8.11786, 0.211186
-0.421189, -7.66067, 0.362592
-0.476545, -7.6932, 0.289302
-2.73348, -9.53089, 0.118887
-0.738597, -7.96345, 0.447629
-0.588992, -7.79337, 0.260829
-1.1883, -8.30934, 0.191748
-5.46546, -11.3436, 0.0674608
-1.41929, -8.69589, 0.541885
-1.91068, -8.91654, 0.148397
-1.69608, -8.99663, 0.569688
-0.829116, -8.01452, 0.223833
-0.480534, -7.69088, 0.290213
-0.516319, -7.74477, 0.272726
-0.763708, -7.95285, 0.232434
-0.477312, -7.68827, 0.377252
-1.14065, -8.28655, 0.193852
-0.477402, -7.6934, 0.379483
-0.710883, -7.93323, 0.442052
-0.586824, -7.80221, 0.41379
-1.19356, -8.44192, 0.514853
-0.42255, -7.64007, 0.324983
-0.448313, -7.65802, 0.306609
-0.804684, -7.99019, 0.227115
-0.4445, -7.6565, 0.359712
-0.401724, -7.64146, 0.322363
-1.3901, -8.63865, 0.536123
-0.430827, -7.64081, 0.323488
-0.849379, -8.08102, 0.467225
-0.978241, -8.21954, 0.487235
-0.579463, -7.79449, 0.411828
-0.433299, -7.64333, 0.347254
-0.426334, -7.63819, 0.334164
-1.05241, -8.29958, 0.497711
-0.96869, -8.1352, 0.209238
-6.36746, -11.9182, 0.0571645
-0.694174, -7.89578, 0.241345
-0.536452, -7.75018, 0.27127
-0.420908, -7.63817, 0.333257
-0.43245, -7.64242, 0.320866
-1.66398, -8.96467, 0.566908
-0.432433, -7.67158, 0.369083
-0.416528, -7.65616, 0.359458
-0.667539, -7.88773, 0.4331
-0.461535, -7.67869, 0.295403
-0.456322, -7.66753, 0.30094
-4.97119, -11.0377, 0.0738254
-0.524142, -7.73828, 0.39583
-0.426658, -7.63851, 0.32979
-0.532331, -7.74524, 0.398015
-1.46859, -8.73562, 0.545787
-0.542669, -7.75603, 0.269739
-2.43523, -9.80005, 0.629862
-0.428858, -7.63886, 0.328298
-0.836341, -8.06386, 0.464539
-2.4284, -9.79866, 0.62977
-0.657471, -7.85673, 0.248133
-1.08327, -8.23503, 0.198795
-3.26814, -10.7083, 0.682607
-0.95745, -8.1914, 0.483382
-0.400076, -7.64022, 0.342082
-0.853897, -8.08617, 0.468019
-0.414834, -7.65452, 0.358225
-1.13676, -8.28106, 0.194365
-0.489947, -7.70599, 0.384569
-0.431287, -7.64315, 0.347009
-2.18819, -9.12546, 0.137219
-0.462292, -7.67331, 0.297958
-1.37328, -8.481, 0.177297
-0.517205, -7.72444, 0.278589
-1.09983, -8.34152, 0.502943
-0.507702, -7.72299, 0.279035
-1.3863, -8.49184, 0.176456
-1.57802, -8.64979, 0.165003
-0.753582, -7.94939, 0.232945
-0.429685, -7.64154, 0.344573
-2.02672, -9.00174, 0.14367
-0.914519, -8.15094, 0.477664
-0.401161, -7.64094, 0.32325
-1.15747, -8.4133, 0.51154
-3.49789, -9.97994, 0.102393
-0.430653, -7.64066, 0.342991
-0.400972, -7.64077, 0.323566
-0.939722, -8.11391, 0.211636
-0.614237, -7.81683, 0.255834
-0.531432, -7.74584, 0.398198
-0.434276, -7.65196, 0.311002
-0.48508, -7.7014, 0.286229
-0.435438, -7.64537, 0.317137
-0.834652, -8.06208, 0.464259
-0.543654, -7.7807, 0.408205
-0.435639, -7.6747, 0.370738
-0.624073, -7.84137, 0.423122
-0.494341, -7.71026, 0.283138
-0.624459, -7.83973, 0.251307
-0.972587, -8.21192, 0.486201
-1.15473, -8.28234, 0.194245
-1.18007, -8.4378, 0.51438
-0.790596, -7.9825, 0.228182
-1.65091, -8.70682, 0.161192
-0.923017, -8.15506, 0.478256
-0.415163, -7.65483, 0.358469
-1.4408, -8.53549, 0.173146
-0.492844, -7.70268, 0.285769
-0.693931, -7.89972, 0.240694
-0.422418, -7.63942, 0.34017
-1.15969, -8.40266, 0.510292
-0.833041, -8.06039, 0.46399
-0.524287, -7.74068, 0.396591
-0.854317, -8.03422, 0.221269
-0.633952, -7.85294, 0.425707
-0.974452, -8.14023, 0.20868
-0.730131, -7.92829, 0.236139
-2.02821, -9.35789, 0.598816
-0.66025, -7.86489, 0.246659
-0.595698, -7.81282, 0.416416
-0.822809, -8.06012, 0.463948
-1.46381, -8.7442, 0.54662
-1.53735, -8.61505, 0.167403
-0.432572, -7.64254, 0.32069
-0.54577, -7.77084, 0.26604
-0.881697, -8.11969, 0.473091
-0.647404, -7.88385, 0.432303
-1.35772, -8.60543, 0.532697
-1.63807, -8.93639, 0.564415
-0.421142, -7.63852, 0.329722
-1.01675, -8.25412, 0.491846
-1.45405, -8.54804, 0.172217
-0.998808, -8.23858, 0.489791
-0.91621, -8.08916, 0.214512
-1.75612, -9.06524, 0.575536
-1.59349, -8.66037, 0.164284
-0.478741, -7.68916, 0.290905
-0.477144, -7.68763, 0.291532
-0.52874, -7.74151, 0.396851
-1.01428, -8.25807, 0.492364
-0.683636, -7.89087, 0.242163
-0.399054, -7.63922, 0.339577
-0.494307, -7.71037, 0.386232
-0.608838, -7.82658, 0.419709
-0.596141, -7.79889, 0.259618
-2.06826, -9.37874, 0.600383
-0.440326, -7.65796, 0.30665
-0.515349, -7.72759, 0.392329
-0.401789, -7.64152, 0.322266
-0.758339, -7.95471, 0.232159
-0.440009, -7.64988, 0.312737
-0.544004, -7.76072, 0.402637
-0.458042, -7.66919, 0.300051
-0.671371, -7.89133, 0.433837
-0.47564, -7.71374, 0.387476
-1.24533, -8.50863, 0.522344
-1.08565, -8.32705, 0.501156
-2.60875, -9.37357, 0.125546
-0.608887, -7.81187, 0.256858
-2.54826, -9.33086, 0.127447
-6.36746, -11.9182, 0.0571645
-0.616903, -7.83316, 0.252575
-2.368, -9.26996, 0.130233
-1.44709, -8.72813, 0.545058
-2.65412, -9.48414, 0.120812
-0.913516, -8.08504, 0.215
-0.403901, -7.64393, 0.348049
-0.474138, -7.68312, 0.293435
-0.423072, -7.64062, 0.323857
-0.555646, -7.76956, 0.40515
-0.533205, -7.77038, 0.405378
-0.426634, -7.63849, 0.33677
-0.737322, -7.92955, 0.235945
-0.579913, -7.79496, 0.41195
-0.436831, -7.65321, 0.357196
-0.94405, -8.18293, 0.482201
-2.42353, -9.30269, 0.128725
-2.30544, -9.21854, 0.132656
-0.688133, -7.91003, 0.43758
-1.50721, -8.79134, 0.551132
-1.10868, -8.25635, 0.196716
-0.79863, -8.02432, 0.458142
-0.449483, -7.65916, 0.305862
-0.741082, -7.96534, 0.44797
-0.879893, -8.05713, 0.218384
